"Location","Country","category_var","variable","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Surabaya","Indonesia","DIRECT COMPARATORS","Public_services_Productivity",192.80889717256,202.164571247129,193.550511177865,212.605458697141,211.359003532799,214.559895248863,208.263318124474,218.775698115604,228.892465524172
"Surabaya","Indonesia","DIRECT COMPARATORS","Transport_Information_Communic_Services_Productivity",37.2516184742679,43.4912769054485,48.7563110075118,48.5068083839804,58.0125096303992,51.1660199185449,58.3733469724793,62.0025121630665,59.8170012995922
"Surabaya","Indonesia","DIRECT COMPARATORS","Total_GDP",37155,39692.48,42413.04,45124.93,47713.74,50358.31,53159.65,56036.17,59046.18
"Surabaya","Indonesia","DIRECT COMPARATORS","GDP_per_capita_PPP",18.9470097459322,20.1149992267396,21.3592916286887,22.5875626842134,23.7482006463519,24.935830073206,26.1806871253745,27.4589181643942,28.8001875598608
"Surabaya","Indonesia","DIRECT COMPARATORS","GVA_per_capita",18.5361976379464,19.6543039972541,20.8209361097877,22.0142825490208,23.0000383366054,24.0549278480585,25.1907289981224,26.368084647254,27.6437427893601
"Surabaya","Indonesia","DIRECT COMPARATORS","POPTOTT",6033.902,6071.693,6109.903,6147.082,6182.081,6213.97,6247.739,6279.235,6308.386
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPTOTT",2865.782,2980.112,3123.111,3140.002,3103.807,3109.797,3286.689,3361.452,3481.774
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPO_Q",240.6877,244.3902,268.0476,261.9746,276.2399,284.7129,308.5044,308.6559,312.2115
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPB_F",1026.768,1102.926,1149.579,1152.67,1154.904,1172.394,1234.671,1274.42,1313.487
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPK_N",94.69297,109.5829,121.8242,130.6803,139.5178,105.9306,144.8633,146.7885,171.9456
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPGIR_U",951.0688,996.8729,1067.898,1064.923,1045.133,1003.698,1078.874,1119.545,1145.767
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPA",224.6011,218.3585,214.3439,208.2316,202.3282,198.7493,195.2199,188.9744,186.0216
"Surabaya","Indonesia","DIRECT COMPARATORS","EMPHJ",327.9632,307.9813,301.4178,321.5227,285.6839,344.3123,324.556,323.0682,352.3413
"Surabaya","Indonesia","DIRECT COMPARATORS","GVATOTPPPC",111845.6,119334.9,127213.9,135323.6,142188.1,149476.6,157385.1,165571.4,174387.4
"Surabaya","Indonesia","DIRECT COMPARATORS","GVAAPPPC",2327.269,2485.073,2623.234,2757.494,2913.304,3060.628,3184.474,3125.474,3153.046
"Surabaya","Indonesia","DIRECT COMPARATORS","GVAGIR_UPPPC",38109.57,40241.53,42968.39,45421.33,47571.55,50047.96,52613.43,55496.77,58194.68
"Surabaya","Indonesia","DIRECT COMPARATORS","GVAK_NPPPC",8019.592,8734.91,9652.759,10314.78,10942.43,11618.71,12082.1,12742.92,13450.44
"Surabaya","Indonesia","DIRECT COMPARATORS","GVAB_FPPPC",46406.73,49407.04,51880.75,55697.23,58385.79,61087.97,64250.15,67526.41,71462.86
"Surabaya","Indonesia","DIRECT COMPARATORS","GVAO_QPPPC",4765.295,5071.853,5392.771,5536.758,5801.765,6044.256,6309.531,6648.776,7050.38
"Surabaya","Indonesia","DIRECT COMPARATORS","GVAHJPPPC",12217.16,13394.5,14696.02,15596.04,16573.24,17617.09,18945.42,20031.04,21076
"Surabaya","Indonesia","DIRECT COMPARATORS","GDPTOTUSC",37155,39692.48,42413.04,45124.93,47713.74,50358.31,53159.65,56036.17,59046.18
"Surabaya","Indonesia","DIRECT COMPARATORS","GDPTOTPPPC",114324.4,122132.1,130503.2,138847.6,146813.3,154950.5,163570.1,172421,181682.7
"Kochi","India","DIRECT COMPARATORS","Total_Employment",866.1349,890.8091,906.8683,917.3163,927.249,940.8298,953.2947,977.4746,1013.277
"Kochi","India","DIRECT COMPARATORS","Public_Services_Emp_Pct",0.164217375376515,0.171349955899642,0.172543356074967,0.172430272960374,0.172238524926961,0.171945552745034,0.17138760972866,0.17064095578545,0.174276431814795
"Kochi","India","DIRECT COMPARATORS","Industry_Emp_Pct",0.36442383282327,0.358745661668701,0.354138743189061,0.349511613387879,0.345475379320981,0.341567943532401,0.33833420032651,0.335565036677168,0.332116588060323
"Kochi","India","DIRECT COMPARATORS","Financial_Busines_Serices_Emp_Pct",0.0935071315103456,0.0996384747304445,0.103681273234493,0.108508221210067,0.112747924236101,0.117059004721151,0.121324392131835,0.125512928929304,0.130136872740623
"Kochi","India","DIRECT COMPARATORS","Consumer_services_Emp_Pct",0.200825875969205,0.191663960325506,0.189852815452916,0.187685752449837,0.185480922600078,0.182857090623618,0.17997792288156,0.176785156361096,0.170442435780147
"Kochi","India","DIRECT COMPARATORS","Agriculture_Emp_Pct",0.0585256869339868,0.0550765141487666,0.0542508983939564,0.0538454838314767,0.0535427161420503,0.0533659116664885,0.0531826621924993,0.0529772538335011,0.0517106970749361
"Kochi","India","DIRECT COMPARATORS","Transport_Information_Communic_Services_Emp_Pct",0.118500132023314,0.123525343420942,0.125533001870283,0.128018765174019,0.130514565127598,0.133204432937817,0.135793265188614,0.138518688874371,0.141316935053297
"Kochi","India","DIRECT COMPARATORS","Total_GVA",17785,19880.68,20855.21,22251.54,24170.49,26786.29,28795.26,31357.35,33297.91
"Kochi","India","DIRECT COMPARATORS","Agriculture_GVA_Pct",0.0608910317683441,0.0563989762925614,0.0478599544190636,0.0444414319188694,0.0404624647659191,0.0362554911486436,0.0353553327874102,0.0340422261447476,0.0329335685032484
"Kochi","India","DIRECT COMPARATORS","Consumer_services_GVA_Pct",0.141318639302783,0.124498709299682,0.128735073873627,0.130051448124489,0.137205741381329,0.134660679026472,0.13825442104013,0.137827909565062,0.134481323302273
"Kochi","India","DIRECT COMPARATORS","Financial_business_services_GVA_Pct",0.213563845937588,0.278810684543989,0.296153862751802,0.321828826229555,0.331274252197618,0.335207451274514,0.336430544471555,0.335275142829353,0.340621078019611
"Kochi","India","DIRECT COMPARATORS","Public_services_GVA_Pct",0.189274613438291,0.17577758909655,0.173102068979406,0.15763547152242,0.147590843214184,0.148075676026803,0.156704263132196,0.163421079906306,0.1733026487248
"Kochi","India","DIRECT COMPARATORS","Transport_Information_Communic_Services_GVA_Pct",0.108159179083497,0.109832208958647,0.115918084737579,0.114846028634423,0.111791320738636,0.110513998019136,0.104482439123661,0.0978112308597506,0.0986905484458334
"Kochi","India","DIRECT COMPARATORS","Agriculture_Productivity",21.3636347495835,22.8534286563346,20.287834446716,20.0207214170979,19.6988565168429,19.342444586785,20.0806923247615,20.6140052742241,20.9289378872101
"Kochi","India","DIRECT COMPARATORS","Consumer_services_Productivity",14.4493432592302,14.4967610814357,15.5937364778724,16.8083409615769,19.2824457662498,20.9667200271569,23.2035063996456,25.0106653240974,25.9282396497156
"Kochi","India","DIRECT COMPARATORS","Financial_business_services_Productivity",46.8976768553172,62.4494951827908,65.6882097427861,71.9454378279455,76.5893190900795,81.5286663531053,83.7608585319291,85.6932796568793,86.0121776335896
"Kochi","India","DIRECT COMPARATORS","Industry_Productivity",12.0334260338195,17.3448019378303,19.2315507794937,22.3359430240911,24.9953752508649,27.9407500623138,30.0360863194435,32.0522502159257,33.7030916769903
"Kochi","India","DIRECT COMPARATORS","Public_services_Productivity",35.8606075604776,33.1711391698512,31.7519448905602,32.5244241909655,35.0621634482931,38.9590131759921,40.3198621153132,43.5442801198102,41.4777821884894
"Kochi","India","DIRECT COMPARATORS","Transport_Information_Communic_Services_Productivity",18.7418681938597,19.8435896853345,21.2355556258285,21.7612235669999,22.3274017823574,23.6210997688368,23.2412186850623,22.6524001373723,22.949336979689
"Kochi","India","DIRECT COMPARATORS","Total_GDP",5582.552,6275.695,6592.858,7097.575,7770.986,8637.941,9280.775,10087.87,10620.4
"Kochi","India","DIRECT COMPARATORS","GDP_per_capita_PPP",8.72623424256055,9.57545526812965,9.82173881317887,10.3284589311784,11.0521516732472,12.0110698863093,12.6259181136617,13.4347478324345,13.8510396078381
"Kochi","India","DIRECT COMPARATORS","GVA_per_capita",8.10516064259773,8.84387229137872,9.05821959457112,9.44059139408581,10.0223539158537,10.8591952298868,11.4212427247004,12.1753893464106,12.6611200128977
"Kochi","India","DIRECT COMPARATORS","POPTOTT",2194.281,2247.961,2302.352,2357.007,2411.658,2466.692,2521.202,2575.47,2629.934
"Kochi","India","DIRECT COMPARATORS","EMPTOTT",866.1349,890.8091,906.8683,917.3163,927.249,940.8298,953.2947,977.4746,1013.277
"Kochi","India","DIRECT COMPARATORS","EMPO_Q",142.2344,152.6401,156.4741,158.1731,159.708,161.7715,163.3829,166.7972,176.5903
"Kochi","India","DIRECT COMPARATORS","EMPB_F",315.6402,319.5739,321.1572,320.6127,320.3417,321.3573,322.5322,328.0063,336.5261
"Kochi","India","DIRECT COMPARATORS","EMPK_N",80.98979,88.75886,94.02526,99.53636,104.5454,110.1326,115.6579,122.6857,131.8647
"Kochi","India","DIRECT COMPARATORS","EMPGIR_U",173.9423,170.736,172.1715,172.1672,171.987,172.0374,171.572,172.803,172.7054
"Kochi","India","DIRECT COMPARATORS","EMPA",50.69114,49.06266,49.19842,49.39334,49.64743,50.20824,50.69875,51.78392,52.39726
"Kochi","India","DIRECT COMPARATORS","EMPHJ",102.6371,110.0375,113.8419,117.4337,121.0195,125.3227,129.451,135.3985,143.1932
"Kochi","India","DIRECT COMPARATORS","GVATOTPPPC",17785,19880.68,20855.21,22251.54,24170.49,26786.29,28795.26,31357.35,33297.91
"Kochi","India","DIRECT COMPARATORS","GVAAPPPC",1082.947,1121.25,998.1294,988.8903,977.9976,971.1501,1018.066,1067.474,1096.619
"Kochi","India","DIRECT COMPARATORS","GVAGIR_UPPPC",2513.352,2475.119,2684.797,2893.845,3316.33,3607.06,3981.072,4321.918,4477.947
"Kochi","India","DIRECT COMPARATORS","GVAK_NPPPC",3798.233,5542.946,6176.351,7161.187,8007.061,8978.964,9687.605,10513.34,11341.97
"Kochi","India","DIRECT COMPARATORS","GVAB_FPPPC",5100.612,5063.246,4968.357,5144.489,5599.708,6302.458,6587.576,7263.064,7324.574
"Kochi","India","DIRECT COMPARATORS","GVAO_QPPPC",3366.249,3494.578,3610.08,3507.632,3567.343,3966.398,4512.34,5124.452,5770.616
"Kochi","India","DIRECT COMPARATORS","GVAHJPPPC",1923.611,2183.539,2417.496,2555.501,2702.051,2960.26,3008.599,3067.101,3286.189
"Kochi","India","DIRECT COMPARATORS","GDPTOTUSC",5582.552,6275.695,6592.858,7097.575,7770.986,8637.941,9280.775,10087.87,10620.4
"Kochi","India","DIRECT COMPARATORS","GDPTOTPPPC",19147.81,21525.25,22613.1,24344.25,26654.01,29627.61,31832.49,34600.79,36427.32
"Mumbai","India","DIRECT COMPARATORS","Total_Employment",7250.956,7308.086,7365.384,7386.36,7407.591,7463.395,7516.428,7660.753,7776.78
"Mumbai","India","DIRECT COMPARATORS","Public_Services_Emp_Pct",0.152439071482436,0.153609303448263,0.153714456707213,0.153623706399363,0.153359168992996,0.152933484024362,0.152235343703153,0.151360969345964,0.152956236385754
"Mumbai","India","DIRECT COMPARATORS","Industry_Emp_Pct",0.3416057137845,0.344338175549658,0.338744456500842,0.333585554995966,0.328581856098697,0.323754939943551,0.319308320388355,0.315072421731911,0.313935073385129
"Mumbai","India","DIRECT COMPARATORS","Financial_Busines_Serices_Emp_Pct",0.118244421838996,0.122150628769284,0.128108228980322,0.134116425411163,0.140131521840231,0.146087001960904,0.152023008801521,0.15790105750701,0.164007468386659
"Mumbai","India","DIRECT COMPARATORS","Consumer_services_Emp_Pct",0.233026789846746,0.225586015271304,0.223561731472521,0.221418669006114,0.219262240585367,0.217170202032721,0.215040708166166,0.212982457468607,0.205494947780444
"Mumbai","India","DIRECT COMPARATORS","Agriculture_Emp_Pct",0.011824741454782,0.0109967315655563,0.0109397161098457,0.0106935648952935,0.0104347891237516,0.0101820310997877,0.00991133022228111,0.00960027689184079,0.00955904886083958
"Mumbai","India","DIRECT COMPARATORS","Transport_Information_Communic_Services_Emp_Pct",0.142859231251714,0.143319057821706,0.144931343701835,0.146562176769072,0.148230376110128,0.14987227662478,0.151481395152059,0.153082732206612,0.154047304925689
"Mumbai","India","DIRECT COMPARATORS","Total_GVA",190242.5,202423.2,214863,233919.7,252207,270548.6,283154,300471.8,310543.2
"Mumbai","India","DIRECT COMPARATORS","Agriculture_GVA_Pct",0.00309671813606318,0.0030033098972845,0.00330123380945067,0.00300121836681562,0.00269293913333095,0.00264957127850597,0.00259008172231365,0.00238445072050023,0.00233027643174927
"Mumbai","India","DIRECT COMPARATORS","Consumer_services_GVA_Pct",0.115938972627042,0.120661317477443,0.112090215625771,0.106273306609063,0.102748337675005,0.107870526774117,0.112361259244086,0.112376868644578,0.10985376591727
"Mumbai","India","DIRECT COMPARATORS","Financial_business_services_GVA_Pct",0.35858643573334,0.372705450758609,0.394359801361798,0.409914385150118,0.425403735820179,0.436483130942093,0.433064339546678,0.430099596700922,0.439672483570724
"Mumbai","India","DIRECT COMPARATORS","Public_services_GVA_Pct",0.104138192044364,0.104380031537887,0.102202985157984,0.102526080531054,0.100028389378566,0.0991505407900836,0.104425436334998,0.105437981201564,0.111464234283668
"Mumbai","India","DIRECT COMPARATORS","Transport_Information_Communic_Services_GVA_Pct",0.0815746218641996,0.0808231961553814,0.0799996276697244,0.0769686777129075,0.0777085885800156,0.0768514788100918,0.0759929225792325,0.0772702463259447,0.0776253352190613
"Mumbai","India","DIRECT COMPARATORS","Agriculture_Productivity",6.87103717861813,7.56472526742343,8.80311698846332,8.88815078826108,8.78664340563271,9.4330047220437,9.84447862889911,9.74174709889884,9.73452964286935
"Mumbai","India","DIRECT COMPARATORS","Consumer_services_Productivity",13.0537673991384,14.8153708414766,14.6263674999302,15.2000944066505,15.954790189662,18.005758788569,19.6837171433203,20.6949962184498,21.3469587738856
"Mumbai","India","DIRECT COMPARATORS","Financial_business_services_Productivity",79.5656234287253,84.5136141177319,89.8011406299695,96.7937949119764,103.358358131743,108.309051137067,107.313485083182,106.835664465738,107.05029597397
"Mumbai","India","DIRECT COMPARATORS","Industry_Productivity",27.5410824847152,29.980385089648,33.961485909924,38.9154673550913,44.079622021364,48.8719788139854,51.0920569419572,53.5415454830194,55.9257296211524
"Mumbai","India","DIRECT COMPARATORS","Public_services_Productivity",57.9447748136528,57.4180422059701,58.4611178926059,62.1156144247039,64.6974354369898,65.6565384881589,67.2003188069907,70.5950554487602,67.6308588347946
"Mumbai","India","DIRECT COMPARATORS","Transport_Information_Communic_Services_Productivity",14.9816288979463,15.6202763445829,16.1024473641069,16.6313861297423,17.8489203391528,18.5883049217026,18.8984005782545,19.797864638804,20.1220208482194
"Mumbai","India","DIRECT COMPARATORS","Total_GDP",63387.19,67464.54,71438.43,77737.11,83799.09,90192.27,94615.43,100359.5,102916.2
"Mumbai","India","DIRECT COMPARATORS","GDP_per_capita_PPP",11.4216024396715,12.057059161599,12.6653403258271,13.6736250143591,14.6254734152198,15.6117811280306,16.2452050316694,17.09442413889,17.3917169208939
"Mumbai","India","DIRECT COMPARATORS","GVA_per_capita",9.99416874394219,10.5472642000499,11.1060628145924,11.9959804798398,12.8333878643892,13.6534375753832,14.1742342442459,14.9215267569822,15.3001064207166
"Mumbai","India","DIRECT COMPARATORS","POPTOTT",19035.35,19192.01,19346.46,19499.84,19652.41,19815.42,19976.67,20136.8,20296.8
"Mumbai","India","DIRECT COMPARATORS","EMPTOTT",7250.956,7308.086,7365.384,7386.36,7407.591,7463.395,7516.428,7660.753,7776.78
"Mumbai","India","DIRECT COMPARATORS","EMPO_Q",1105.329,1122.59,1132.166,1134.72,1136.022,1141.403,1144.266,1159.539,1189.507
"Mumbai","India","DIRECT COMPARATORS","EMPB_F",2476.968,2516.453,2494.983,2463.983,2434,2416.311,2400.058,2413.692,2441.404
"Mumbai","India","DIRECT COMPARATORS","EMPK_N",857.3851,892.6873,943.5663,990.6322,1038.037,1090.305,1142.67,1209.641,1275.45
"Mumbai","India","DIRECT COMPARATORS","EMPGIR_U",1689.667,1648.602,1646.618,1635.478,1624.205,1620.827,1616.338,1631.606,1598.089
"Mumbai","India","DIRECT COMPARATORS","EMPA",85.74068,80.36506,80.57521,78.98652,77.29665,75.99252,74.4978,73.54535,74.33862
"Mumbai","India","DIRECT COMPARATORS","EMPHJ",1035.866,1047.388,1067.475,1082.561,1098.03,1118.556,1138.599,1172.729,1197.992
"Mumbai","India","DIRECT COMPARATORS","GVATOTPPPC",190242.5,202423.2,214863,233919.7,252207,270548.6,283154,300471.8,310543.2
"Mumbai","India","DIRECT COMPARATORS","GVAAPPPC",589.1274,607.9396,709.313,702.0441,679.1781,716.8378,733.392,716.4602,723.6515
"Mumbai","India","DIRECT COMPARATORS","GVAGIR_UPPPC",22056.52,24424.65,24084.04,24859.42,25913.85,29184.22,31815.54,33766.08,34114.34
"Mumbai","India","DIRECT COMPARATORS","GVAK_NPPPC",68218.38,75444.23,84733.33,95887.05,107289.8,118089.9,122623.9,129232.8,136537.3
"Mumbai","India","DIRECT COMPARATORS","GVAB_FPPPC",64048.04,64456.92,66187.69,70483.83,73497.71,74940.57,76895.04,81857.72,80447.38
"Mumbai","India","DIRECT COMPARATORS","GVAO_QPPPC",19811.51,21128.94,21959.64,23982.87,25227.86,26825.04,29568.48,31681.14,34614.46
"Mumbai","India","DIRECT COMPARATORS","GVAHJPPPC",15518.96,16360.49,17188.96,18004.49,19598.65,20792.06,21517.7,23217.53,24106.02
"Mumbai","India","DIRECT COMPARATORS","GDPTOTUSC",63387.19,67464.54,71438.43,77737.11,83799.09,90192.27,94615.43,100359.5,102916.2
"Mumbai","India","DIRECT COMPARATORS","GDPTOTPPPC",217414.2,231399.2,245029.5,266633.5,287425.8,309354,324525.1,344227,352996.2
"Colombo","Sri Lanka","City","Total_Employment",666.87,681.4343,696.7237,694.6454,698.8656,721.2045,745.6592,717.8185,729.3737
"Colombo","Sri Lanka","City","Public_Services_Emp_Pct",0.196863256706704,0.186690485054832,0.17121019422764,0.17047618828254,0.167361936257844,0.167256582564307,0.159912061703255,0.157203805697401,0.157666227888392
"Colombo","Sri Lanka","City","Industry_Emp_Pct",0.339306611483498,0.349475510698537,0.359820973507863,0.363349847274595,0.358438160355868,0.361691586782944,0.363839271345408,0.355523297323766,0.355587951690608
"Colombo","Sri Lanka","City","Financial_Busines_Serices_Emp_Pct",0.0714959137463074,0.0679075150751877,0.0725082267188557,0.0748686596067576,0.0803722203525256,0.0852709876324954,0.0906012559088656,0.098843704919837,0.10070119062423
"Colombo","Sri Lanka","City","Consumer_services_Emp_Pct",0.268701845936989,0.274521989867548,0.271818799905902,0.267300841551675,0.268880454267602,0.262656292355358,0.264229154552106,0.267762115353672,0.266480406408951
"Colombo","Sri Lanka","City","Agriculture_Emp_Pct",0.0211252118103978,0.0188855183837972,0.0189296273400776,0.0191770938093018,0.0198074994677088,0.018694198386172,0.0185476823728588,0.0194311514679546,0.0196022285969456
"Colombo","Sri Lanka","City","Transport_Information_Communic_Services_Emp_Pct",0.10250717531153,0.10251893689531,0.105712221358338,0.104827311891794,0.105139657753937,0.104430421607186,0.102870480240839,0.101235953099565,0.099962186736374
"Colombo","Sri Lanka","City","Total_GVA",29735.59,31248.72,32476.33,33986.58,35636.91,37412.97,38849.05,40280.68,41142.39
"Colombo","Sri Lanka","City","Agriculture_GVA_Pct",0.00317161858903758,0.00313750451218482,0.00311586931158785,0.00311307580815722,0.00311008726626411,0.00285149508312224,0.00274070022304278,0.00277319548726586,0.0027242607928222
"Colombo","Sri Lanka","City","Consumer_services_GVA_Pct",0.255096636723872,0.248295546185572,0.249428922541432,0.246160337403763,0.24526615803671,0.23777045767818,0.237009321978272,0.237486060314771,0.235756308760867
"Colombo","Sri Lanka","City","Financial_business_services_GVA_Pct",0.148932911706141,0.162691143829251,0.170384584711388,0.173912791460629,0.183793123477877,0.189829195597142,0.195983479647507,0.20722390982476,0.206327245451711
"Colombo","Sri Lanka","City","Public_services_GVA_Pct",0.133423685220303,0.124740117355207,0.113513565110343,0.113678016440607,0.112095380884594,0.111423391406777,0.105836667820706,0.103136491240962,0.103414750577203
"Colombo","Sri Lanka","City","Transport_Information_Communic_Services_GVA_Pct",0.168925149963394,0.159114677337184,0.160928928853722,0.160065590594876,0.160450779823503,0.160694753717762,0.159687045114359,0.158330817652532,0.158946502621749
"Colombo","Sri Lanka","City","Agriculture_Productivity",6.69445554548378,7.61839860007273,7.67261720621865,7.94238992048812,8.00662150232829,7.91278813618407,7.69860270060194,8.0087381452878,7.8393968112972
"Colombo","Sri Lanka","City","Consumer_services_Productivity",42.3320657718211,41.4763025562267,42.7733910084665,45.056977272103,46.5141159685447,46.9606221648334,46.7331134288103,49.7704009165233,49.9042414276733
"Colombo","Sri Lanka","City","Financial_business_services_Productivity",92.8848402885327,109.863724110747,109.534108499511,113.651656108187,116.608354943565,115.48497166241,112.700351077879,117.644870097802,115.574332051715
"Colombo","Sri Lanka","City","Industry_Productivity",19.5719337756891,21.3479121508529,22.0724320072375,23.4180562307423,26.1469715980153,27.2262832485348,28.0640220921408,32.7079966708621,32.7302226857626
"Colombo","Sri Lanka","City","Public_services_Productivity",65.7872963737658,74.1862545424246,82.3922213969428,86.9808859108009,89.9684089480907,92.2499423839929,97.3321849481591,103.892903287553,104.765403799731
"Colombo","Sri Lanka","City","Transport_Information_Communic_Services_Productivity",73.4810623216035,71.1728556230812,70.9602739686969,74.708124289923,77.8182839631027,79.8249076653218,80.8758652481308,87.763275804937,89.6921935997895
"Colombo","Sri Lanka","City","Total_GDP",9877.81,10814.68,11239.53,11762.21,12333.36,12948.02,13445.03,13940.49,14238.72
"Colombo","Sri Lanka","City","GDP_per_capita_PPP",13.0978343810651,14.2735013761362,14.8911515719583,15.6474972924531,16.4794273347067,17.357831033859,18.0893094993865,18.8344408503341,19.3175252975475
"Colombo","Sri Lanka","City","GVA_per_capita",12.8191975044124,13.4089471592894,13.989186446358,14.6997218060462,15.4812640479457,16.3064595214798,16.9936288736907,17.6936295223855,18.147448940659
"Colombo","Sri Lanka","City","POPTOTT",2319.614,2330.438,2321.531,2312.056,2301.938,2294.365,2286.095,2276.564,2267.117
"Colombo","Sri Lanka","City","EMPTOTT",666.87,681.4343,696.7237,694.6454,698.8656,721.2045,745.6592,717.8185,729.3737
"Colombo","Sri Lanka","City","EMPO_Q",131.2822,127.2173,119.2862,118.4205,116.9635,120.6262,119.2399,112.8438,114.9976
"Colombo","Sri Lanka","City","EMPB_F",226.2734,238.1446,250.6958,252.3993,250.5001,260.8536,271.3001,255.2012,259.3565
"Colombo","Sri Lanka","City","EMPK_N",47.67848,46.27451,50.5182,52.00717,56.16938,61.49782,67.55766,70.95184,73.4488
"Colombo","Sri Lanka","City","EMPGIR_U",179.1892,187.0687,189.3826,185.6793,187.9113,189.4289,197.0249,192.2046,194.3638
"Colombo","Sri Lanka","City","EMPA",14.08777,12.86924,13.18872,13.32128,13.84278,13.48234,13.83025,13.94804,14.29735
"Colombo","Sri Lanka","City","EMPHJ",68.35896,69.85992,73.65221,72.81781,73.47849,75.31569,76.70632,72.66904,72.90979
"Colombo","Sri Lanka","City","GVATOTPPPC",29735.59,31248.72,32476.33,33986.58,35636.91,37412.97,38849.05,40280.68,41142.39
"Colombo","Sri Lanka","City","GVAAPPPC",94.30995,98.043,101.192,105.8028,110.8339,106.6829,106.4736,111.7062,112.0826
"Colombo","Sri Lanka","City","GVAGIR_UPPPC",7585.449,7758.918,8100.536,8366.148,8740.528,8895.699,9207.587,9566.1,9699.578
"Colombo","Sri Lanka","City","GVAK_NPPPC",4428.608,5083.89,5533.466,5910.701,6549.819,7102.074,7613.772,8347.12,8488.796
"Colombo","Sri Lanka","City","GVAB_FPPPC",8636.701,9437.775,9828.255,10300.32,10523.02,11127.76,11605.88,11723.67,12047.77
"Colombo","Sri Lanka","City","GVAO_QPPPC",3967.432,3897.969,3686.504,3863.527,3994.733,4168.68,4111.654,4154.408,4254.73
"Colombo","Sri Lanka","City","GVAHJPPPC",5023.089,4972.13,5226.381,5440.082,5717.97,6012.068,6203.69,6377.673,6539.439
"Colombo","Sri Lanka","City","GDPTOTUSC",9877.81,10814.68,11239.53,11762.21,12333.36,12948.02,13445.03,13940.49,14238.72
"Colombo","Sri Lanka","City","GDPTOTPPPC",30381.92,33263.51,34570.27,36177.89,37934.62,39825.2,41353.88,42877.81,43795.09
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Total_Employment",3153.412,3240.919,3451.668,3508.356,3563.366,3631.402,3761.403,3830.44,3865.207
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Public_Services_Emp_Pct",0.142664326767324,0.140244973725045,0.149164983422508,0.146020358253267,0.145294140427899,0.144772156869441,0.144609232246585,0.131378640573929,0.132050676716667
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Industry_Emp_Pct",0.311464724558669,0.310580116318859,0.306826438695726,0.299775450381888,0.293727054700528,0.296922235544288,0.292039433158319,0.295463706519355,0.282231714886163
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Financial_Busines_Serices_Emp_Pct",0.149125804049709,0.157628900938283,0.151114765382997,0.165951687913085,0.164426612365948,0.164716106892049,0.162341073264418,0.16548884723426,0.165994447386647
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Consumer_services_Emp_Pct",0.290659292220617,0.284310592149943,0.298282743299761,0.291971795336619,0.303162796075396,0.299584568164031,0.304062074709889,0.302206796086089,0.317507186549129
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Agriculture_Emp_Pct",0.0141963213179883,0.0152684932884777,0.0158517707960325,0.0118501628683064,0.0131180434454389,0.0114447780774478,0.0148891410997439,0.0189412965612306,0.0165650972897441
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Transport_Information_Communic_Services_Emp_Pct",0.0918894200948052,0.0919670007180062,0.0787595446607263,0.0844307419201472,0.0802712940517477,0.0825601516989857,0.0820593007449614,0.0865208957717651,0.0856508073176935
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Total_GVA",199165,212582.9,226959.5,243493.9,256646.7,270386.3,290151.3,310855.1,330529.2
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Agriculture_GVA_Pct",0.0119356362814752,0.0118196242501161,0.0108078005106638,0.0094716171534482,0.00871659366748141,0.00786026880799804,0.00817055101941642,0.00800652136638582,0.00783850261943574
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Consumer_services_GVA_Pct",0.333547611277082,0.328526988765324,0.329680581777806,0.332841110187976,0.336795213030208,0.339732153589143,0.339407267863353,0.343378956948109,0.347378991024091
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Financial_business_services_GVA_Pct",0.195171541184445,0.196447362417203,0.193022719912584,0.188173584636001,0.181527329203921,0.180242748985433,0.180015702152636,0.179520972954923,0.178379671145545
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Public_services_GVA_Pct",0.0828379484347149,0.084478902113011,0.0845099676373979,0.0840924557042291,0.0834162293923904,0.0830834994228628,0.0813825407640772,0.0796652202264013,0.0779321463882767
"Kuala Lumpur","Malaysia","ASPIRATIONAL COMPARATORS","Transport_Information_Communic_Services_GVA_Pct",0.115895915446991,0.117733740578381,0.113829251474382,0.115562853935971,0.120681115323127,0.123485213562965,0.125696524537371,0.127684152519936,0.126392312691284
